id,Author,Text,User Location,Tweet Country,created_at
1356277570669600773,derryjournal,Five more admissions to Altnagelvin but Western Trust COVID-19 hospital numbers as low as on December 12… https://t.co/aigDSQ5Axd,"Derry, Ireland",None,2021-02-01 16:25:45
1356277573324455939,jamft,"@TerraAngeli7 @HabsForlife78 @Rich7james How many of those 15,000 people had an active Covid-19 infection at the ti… https://t.co/nQowuHnd6R","Calgary, Alberta, Canada",None,2021-02-01 16:25:46
1356277573739827201,sxssysxm,"RT @SFdirewolf: “The pandemic has disproportionately affected Latino, African-American and low-income Californians. Latinos are 20% more li…","Sacramento, CA",None,2021-02-01 16:25:46
1356277574104707075,2017fan1,"RT @digiphile: Does your city/state’s legislative body tweet out links to watch public hearings?

If not, please show them how @councilofdc…","Houston, TX",None,2021-02-01 16:25:46
1356277574540939271,shiremoorpotter,"RT @UKCovid19Stats: 🇬🇧 9,790,576 doses of a COVID-19 vaccine have now been administered in the United Kingdom.

+322,194 doses in the lates…",In My Own World Of #MSquirks ,None,2021-02-01 16:25:46
1356277574670954501,DaddyDenDen,Definitely one of the Dakota’s. Take out both for a future pandemic,"Bronx, NY",None,2021-02-01 16:25:46
1356277574633078784,snw106,RT @JJohnsonLaw: New diabetes cases linked to covid-19 https://t.co/C0xShj8zeq,"Bowmanville, On, Canada 🇨🇦",None,2021-02-01 16:25:46
1356277575857950721,MedResJourno,"Race/ethnicity data are missing on 47% of vaccinations, @DrNunezSmith says during the White House Covid-19 press briefing.",Washington D.C.,None,2021-02-01 16:25:47
1356277575983755267,mipeng,"RT @ElectionMapsUK: 9.30m (+0.32m) people in the UK have received at least 1 dose of a Covid-19 vaccine as of the 31st January.

1st Dose O…",,None,2021-02-01 16:25:47
1356277576696799232,altscholars1,RT @csea_afric: 📅@SAIIA_info in partnership with @csea_afric is hosting a webinar to launch the #COVID19 Macroeconomic Policy Research in A…,"Ottawa, Ontario",None,2021-02-01 16:25:47
1356277576885538817,_AustinLandis,"49% of COVID-19 cases have no reported race or ethnicity, says Dr. Marcella Nunez-Smith, head of the the Health Equ… https://t.co/BiIztewSCy","Washington, DC",None,2021-02-01 16:25:47
1356277578785583109,JoseAquinoEsq,"How COVID-19 will change office, hotel and mixed-use design https://t.co/7IjhJKqDov #constructionindustry… https://t.co/67uJshq8ll","New York, New York",None,2021-02-01 16:25:47
1356277579506876416,alsodanlowe,"RT @WPXI: Stimulus update: New GOP COVID-19 relief plan offers $1,000 checks to those making under $50,000 https://t.co/GHIaC5IwJe https://…",Lewis & Clark County,None,2021-02-01 16:25:48
1356277580677197827,am640,The province says it is making the temporary change to its teacher certification program to address educator shorta… https://t.co/WO96AGS76D,"Toronto, Canada",None,2021-02-01 16:25:48
1356277582635921415,DaniB61837036,"RT @CDCgov: Join the CDC #COVID19 Partner Update Call Monday, February 1, at 3 pm ET via Zoom. 
Topic: One Health Resources to Address COVI…",,None,2021-02-01 16:25:48
1356277582761701377,ouipoutine,"RT @NIAEconomy: 📢This week the Committee will hear from 

➡️@Economy_NI - Covid-19 financial support schemes

➡️@Hsenigov - Covid-19 update…","Belfast, Northern Ireland",None,2021-02-01 16:25:48
1356277583092936704,JaswanthAyrus,"RT @coswara_iisc: We are glad to announce ‘DiCOVA (Diagnosing COVID-19 using Acoustics) 2021’, a special session at INTERSPEECH 2021. Visit…",Bengaluru,None,2021-02-01 16:25:48
1356277583696986112,LoveringLugh,RT @CBCAlerts: Quebec reports 890 new COVID-19 cases and 32 additional deaths. This is the province's lowest one-day new case total since N…,,None,2021-02-01 16:25:49
1356277583957123074,HarryBoschGal,"RT @luckytran: Western Australia just confirmed its *first* COVID-19 case in 10 months. The response? Full lockdown &amp; mandatory masks.

The…",,None,2021-02-01 16:25:49
1356277584284172290,pinky_or_brain,"RT @SFdirewolf: From @DREDF by Dr. Steve Kaye: 

""New Analysis of COVID-19 Mortality Risk for Californians with Disabilities Under Age 65""…",Phoenix AZ,None,2021-02-01 16:25:49
1356277585362223107,nonwordscandal1,RT @_vampsan: honestly what good has indiana ever done,niggaland,None,2021-02-01 16:25:49
1356277586184179712,CAmiskusees,"RT @GHMansfield: Disabled people have the highest risk of contracting Covid-19 and dying from it.

That disabled people should be prioritiz…",,None,2021-02-01 16:25:49
1356277586805055488,RelevantEyesig1,"@RT_com So, everyone within the queues catches Covid-19 prior to lockdown... Aussie MPs join #Amazon amid ploy for… https://t.co/sRjBb3uaA2",,None,2021-02-01 16:25:49
1356277587102871552,ConnorLeaverr4,RT @Doda127: It's sad Captain Tom has covid-19 but he and his family flew to Barbados for Christmas when everyone was told to stay at home.…,"Durham, England",None,2021-02-01 16:25:49
1356277586960138244,RealEstateSA_PK,"United States of Loot, Plunder and Murder: US murder rate saw historic increase during Covid-19 pandemic, making 20… https://t.co/eTjKyVtAFG","Adelaide, South Australia",None,2021-02-01 16:25:49
1356277587568431111,2017fan1,"RT @councilofdc: Watch live now

Roundtable on:
- The District’s COVID-19 Vaccination Process (Government witnesses only)

Watch Live:
– On…","Houston, TX",None,2021-02-01 16:25:49
1356277588252098565,WickKim,"RT @CovidJamBot: Jamaica COVID-19 Update as of January 31, 2021:
125 New Cases, 2 Deaths, 25 Recoveries

#JamaicaCOVID19 | @codewhare https…",jamaica,None,2021-02-01 16:25:50
1356277591485898757,AvonMaitETFO,RT @jdeq: Yet another study suggesting that children are a key factor in the spread of COVID19. Lecce would have you believe that kids are…,,None,2021-02-01 16:25:50
1356277592312131586,AM900CHML,The province says it is making the temporary change to its teacher certification program to address educator shorta… https://t.co/xpQXQYD4Y0,"Hamilton, Ontario",None,2021-02-01 16:25:51
1356277593369034759,jennpruitt3,More California Democratic lawmakers and allies of Gov. Gavin Newsom are beginning to criticize him over the state’… https://t.co/qGXHzx0Nkf,"Long Beach, CA",None,2021-02-01 16:25:51
1356277594384195585,wejdhall,RT @jaketapper: TDB: The WI pharmacist who sabotaged hundreds of doses of the Moderna coronavirus vaccine bc he thought COVID-19 was a hoax…,,None,2021-02-01 16:25:51
1356277596338724864,GeorgeSoreArse,RT @keya5000: Great #GDR thread.  Not rampy but based on sound assumptions of what happens when a small boutique diagnostics company partne…,,None,2021-02-01 16:25:52
1356277596791705600,_randishock,"RT @MichiganHHS: Today, restaurants and bars can reopen at 25% capacity with up to 100 people but indoor dining remains high risk. Consider…",The Milky Way,None,2021-02-01 16:25:52
1356277596972060685,Solefen1x,"RT @DoriToribio: “Timetables for vaccinating enough people to effectively curb Covid-19 are slipping in many countries, raising fears that…","Ibague, Colombia",None,2021-02-01 16:25:52
1356277598469332992,HardeepBhuria,"RT @TanDhesi: Please do not fall for any conspiracy theory.

Please get vaccinated against Covid-19 to help save the lives of you, your lov…",India,None,2021-02-01 16:25:52
1356277598758858755,philly311,RT @PHLPublicHealth: Many COVID-19 testing sites are closed or have limited hours today due to the weather. Please remember to always call…,"Philadelphia, PA",None,2021-02-01 16:25:52
1356277598804914176,TelGlobalHealth,"Covid-19 vaccine: Latest updates on Novavax, Oxford, and Pfizer breakthroughs - and who will get it first? https://t.co/Mm2eQ8IQ96",Free to read,None,2021-02-01 16:25:52
1356277596896587785,GyeFoundation,"If you’re feeling stressed out, sad and lonely because of the COVID-19 pandemic, you’re not alone. We’re all feelin… https://t.co/ldoaWRHHPv",UK and Ghana,None,2021-02-01 16:25:52
1356277600541405186,daniellenglish,"RT @EdHotTV: In a world where lots of reality stars are in Dubai and rubbing everyone’s nose in it, be a Bobby Norris",Brighton,None,2021-02-01 16:25:53
1356277601128620032,JAGLeMans,"RT @UKCovid19Stats: 🇬🇧 9,790,576 doses of a COVID-19 vaccine have now been administered in the United Kingdom.

+322,194 doses in the lates…","Wigan, UK",None,2021-02-01 16:25:53
1356277601757769728,Occas_Planet,My COVID-19 Vaccination: How it worked in New York State https://t.co/Bztod3EdsW,St Louis MO,None,2021-02-01 16:25:53
1356277602193965057,brimo____,"RT @SABCNews: President Cyril Ramaphosa has received one million doses of the COVID-19 vaccine AstraZeneca, from India. The batch arrived a…",your heart. ,None,2021-02-01 16:25:53
1356277602479177728,elliot0210,"RT @NHSuk: The COVID-19 vaccine is free of charge on the NHS.

We will never ask for:

❌ your bank account or card details

❌ your pin or b…",,None,2021-02-01 16:25:53
1356277603901046788,WAFB,"RT @SamanthaCMorgan: ""Viruses cannot mutate if they don't replicate,"" Dr. Fauci during this week's COVID-19 briefing. MORE &gt;&gt;https://t.co/D…","Baton Rouge, LA",None,2021-02-01 16:25:53
1356277606602076160,ElizabethHarm20,"RT @SFdirewolf: ""For example, IHSS/DDS service recipients between 45 and 64 years of age are at greater mortality risk from COVID-19 than t…","Los Angeles, CA",None,2021-02-01 16:25:54
1356277606547656706,KeypointCarl,RT @KeypointIntel: @Xerox's recent acquisition is another step in keeping up with a COVID-19 world as well as one that is evolving to be di…,"Fairfield, NJ",None,2021-02-01 16:25:54
1356277606765752325,JasonmLever,"RT @theflowernurse: The scam is falling apart. 

Pentagon says unspecified number of troops are refusing to get the COVID-19 vaccine https:…",,None,2021-02-01 16:25:54
1356277607415885826,LadyMarLadyMar,Statistics » COVID-19 Daily Deaths ⁦@Burgerfront1⁩ ⁦@blckbxnews⁩ ⁦@disclosetv⁩ ⁦@BorgerPieter⁩ ⁦@hommel_b⁩  https://t.co/zOgZXVb74z,,None,2021-02-01 16:25:54
1356277607180877842,hassankhan,"Emergent BioSolutions has contracts to help scale Covid-19 vaccine manufacturing with AstraZeneca, Novavax and J&amp;J.… https://t.co/EchzZuEmvp","California, USA",None,2021-02-01 16:25:54
1356277608409870337,BenGreenmaidan,@Edwardjonathan_ @Debriefmedia @SpiritAero @DefenceHQ The UK is the world's second biggest arms dealer. In 2019 4.2… https://t.co/LyM00VuLSQ,,None,2021-02-01 16:25:54
1356277609471111170,SayantanDasGup4,"RT @TanDhesi: Please do not fall for any conspiracy theory.

Please get vaccinated against Covid-19 to help save the lives of you, your lov…",United States,None,2021-02-01 16:25:55
1356277609726935044,TheApproach,RT @michellesnow: Flight Attendants are essential workers &amp; have been on the frontlines of the COVID crisis from day one. We've played a ke…,,None,2021-02-01 16:25:55
1356277610104414211,AM980News,The province says it is making the temporary change to its teacher certification program to address educator shorta… https://t.co/SvLc0StngN,"London, Ontario",None,2021-02-01 16:25:55
1356277610616029189,Wally_Wests,"~the 'good' republicans~ ladies and gentlemen 

Nah.",Australia,None,2021-02-01 16:25:55
1356277611136229378,vanillaman,"RT @JujuliaGrace: STATEMENT; pls RT if you agree👇

The COVID-19 pandemic is exerting a huge toll on the mental health of NHS staff, patient…", Kent,None,2021-02-01 16:25:55
1356277611350126593,EvaSailEast,Chinese state media tried to discredit Moderna's #COVID19 vaccine thru an article titled “WHO Does Not Recommend MO… https://t.co/2m2z16tn1g,"New York, NY",None,2021-02-01 16:25:55
1356277611585040386,shiremoorpotter,"RT @UKCovid19Stats: 🏴󠁧󠁢󠁥󠁮󠁧󠁿 8,543,262 doses of a COVID-19 vaccine have now been administered in England.

+292,116 doses in the latest 24hr…",In My Own World Of #MSquirks ,None,2021-02-01 16:25:55
1356277611559841795,chrisjohnson82,"CDC director Rochelle Walensky says agency is missing 47% of data on race and ethnicity for COVID-19 patients, warn… https://t.co/vez6fEzP8R","Washington, DC",None,2021-02-01 16:25:55
1356277612344180736,inquirerdotnet,"German pharmaceutical giant Bayer said Monday it will help CureVac produce its experimental Covid-19 vaccine, the l… https://t.co/lhVi7qBA0W",Makati City,None,2021-02-01 16:25:55
1356277612675538947,VCardenas,"RT @realTuckFrumper: Congressman Tests Positive For COVID-19 After Receiving Both Vaccine Doses
 https://t.co/WEYLZzk05z","Minnesota, USA",None,2021-02-01 16:25:55
1356277614265171970,Turbo1261,"RT @News24: JUST IN | President #CyrilRamaphosa to address the nation on the latest lockdown, Covid-19 developments at 20:00 tonight. Follo…",,None,2021-02-01 16:25:56
1356277614562914318,freefilustine,"RT @alijadallah66: Palestinians, wearing protective face masks due to the COVID-19 pandemic, wait their turn to cross into Egypt through th…",,None,2021-02-01 16:25:56
1356277615762534417,BagalueSunab,"RT @JonesingToWrite: COVID-19 U.K. variant will determine pandemic's trajectory as Oklahoma, U.S. race to vaccinate population https://t.co…",Jamaica- Trinidad &Tobago,None,2021-02-01 16:25:56
1356277616395878406,DeborahGiacole2,RT @Reuters: Israel says coordinated passage of 1st COVID-19 vaccines shipment to Palestinians https://t.co/gwHF1ocHO1 https://t.co/1y6Jh1M…,Florida Panhandle,None,2021-02-01 16:25:56
1356277616874041347,101Cognitive,"RT @TanDhesi: Please do not fall for any conspiracy theory.

Please get vaccinated against Covid-19 to help save the lives of you, your lov…",UFC Fight Island,None,2021-02-01 16:25:56
1356277619528933376,JenLucPiquant,Yes The Sky Is Real And Sadly This Is Not A Satire Article. A pharmacist who destroyed COVID-19 vaccines also doesn… https://t.co/vrJ8Km8Jfi,"Los Angeles, CA",None,2021-02-01 16:25:57
1356277623580667904,katypc,"RT @DFisman: Excellent new brief from Ontario's science table.  Lessons learned from Israel's COVID-19 vaccine rollout.
@katecallen @jyangs…","Toronto, Canada",None,2021-02-01 16:25:58
1356277623781933065,1jasliz,"Americans? Get focused and support every Dem, every seat, every election—now‼️ Demand safe, secure, unhackabke #VBM… https://t.co/kwVU0redg4",United States 🇺🇸,None,2021-02-01 16:25:58
1356277624381845504,mooniz12,"RT @luckytran: Western Australia just confirmed its *first* COVID-19 case in 10 months. The response? Full lockdown &amp; mandatory masks.

The…",Ruhrpott,None,2021-02-01 16:25:58
1356277625623171072,eatveggies4000,"RT @madrid_mike: 30K....Stanford study links Trump rallies to 30,000 COVID-19 cases, 700 deaths https://t.co/mSyXZJM2XR",,None,2021-02-01 16:25:59
1356277626189606916,knittinginny,"RT @Weinsteinlaw: A month later DeSantis gave Publix sole rights to distribute the COVID-19 vaccine.

https://t.co/4yoZWc9Avq","NJ, USA",None,2021-02-01 16:25:59
1356277625849864192,ryaancruz97,"RT @yarimarbonilla: So clear to me that we are not in a “global pandemic” but rather a world of varying and unequally distributed risks, ex…","Texas, USA",None,2021-02-01 16:25:59
1356277628387225600,khosya_ankit,"RT @AskAnshul: Budget 2021 should've been made considering the middle class.

Middle class suffered a lot due to the Covid-19 pandemic:

1.…",,None,2021-02-01 16:25:59
1356277628626366465,hirunenojooneru,RT @ayshardzn: Perth now under full lockdown for 5 days after one COVID-19 case detected. One.,Setiawangsa,None,2021-02-01 16:25:59
1356277628592861193,racerxmas,"RT @LisPower1: Fox News, a network that constantly misinforms its viewers about coronavirus, also refuses to air the COVID-19 response team…","Detroit, MI",None,2021-02-01 16:25:59
1356277628940943360,DEVEN_D_INDIAN,RT @EnemySlayer24_7: Sri Lanka today gave big shocker to India in form of East Colombo sea port by taking the decision to solely operate th…,"Raiwala,Dehradun, India",None,2021-02-01 16:25:59
1356277629163368454,merrynocnurse,"RT @Mar_a_Hell_No: The Biden administration has now confirmed that
20 million doses of the Covid-19 vaccine are ""missing.""

Several weeks a…","Evansville, IN",None,2021-02-01 16:25:59
1356277629423218688,WerdEmUp,RT @suepeac: Premier of Alberta quotes bird cage liner paper article written by Rebel Media founder and avid gaslighter. This is NOT a lead…,"Treaty Seven, Calgary.",None,2021-02-01 16:25:59
1356277629784088586,Cilicite,@M_Wiggin @WormBagger @PoorlyAgedStuff Spanish flu had a mortality rate of 2%-5%. The global COVID-19 mortality rat… https://t.co/e2y6l3s62d,Central Illinois,None,2021-02-01 16:26:00
1356277629897203712,sydthesquider,RT @CTVNews: Quebec reports significant drop in daily COVID-19 cases with just 890 new infections on Monday https://t.co/u1H4FsqbLQ https:/…,🇨🇦 #YEG,None,2021-02-01 16:26:00
1356277630367133700,dawnbazely,"RT @EdTubb: For what it's worth, the province mentions there's another data backlog in Toronto this morning. 

(Unless these are truly old…",Toronto,None,2021-02-01 16:26:00
1356277631411486722,BeanCountry,RT @SkyNewsBreak: Additional testing is being made available in locations where the covid-19 variant first identified in South Africa has b…,,None,2021-02-01 16:26:00
1356277631608643588,abgelb,"RT @SLandP: CCJ's National Commission on COVID-19 and Criminal Justice releases latest ""Impact Report: COVID-19 and Cr... https://t.co/FHsq…","Atlanta, GA",None,2021-02-01 16:26:00
1356277631788974085,aalex413,"RT @MedResJourno: Race/ethnicity data are missing on 47% of vaccinations, @DrNunezSmith says during the White House Covid-19 press briefing.",Being openly Black & Loud,None,2021-02-01 16:26:00
1356277632149569537,CorbyBC,"You can still carry and spread Covid-19 without showing any symptoms. If you cannot work from home, do your bit to… https://t.co/Yzr07Y3xVY","Corby, Northamptonshire",None,2021-02-01 16:26:00
1356277633751916548,chrissyb34,"RT @DWUhlfelderLaw: Florida has record unemployment, 1.7 million COVID-19 cases, over 26,000 reported COVID-19 deaths, a vaccination disast…",,None,2021-02-01 16:26:00
1356277634976530434,seymour__stein,"RT @madrid_mike: 30K....Stanford study links Trump rallies to 30,000 COVID-19 cases, 700 deaths https://t.co/mSyXZJM2XR",California,None,2021-02-01 16:26:01
1356277635526107143,robbieswilson,"RT @Anshul__K: COVID-19 testing - across the UK - is up 9.4% on the past seven days. However, positive tests are down by 29.7%.","London, UK ",None,2021-02-01 16:26:01
1356277636935331850,MVPHealthCare,".@CityAndStateNY's 2021 Health Power 100 List recognizes MVP's Christopher Del Vecchio for recent accomplishments,… https://t.co/KBZ5AQn80H",NY and VT,None,2021-02-01 16:26:01
1356277638109794309,COVIDOversight,RT @thedailybeast: NEW: Rep. James Clyburn is turning up the heat on giant meat producers that he believes let COVID-19 fester among worker…,"Washington, D.C. ",None,2021-02-01 16:26:02
1356277638252392454,pitsygil,"RT @Mar_a_Hell_No: The Biden administration has now confirmed that
20 million doses of the Covid-19 vaccine are ""missing.""

Several weeks a…",,None,2021-02-01 16:26:02
1356277638537601028,dadababagroups,RT @PresOfPakistan: Addressing a virtually held inaugural session of 51st Asia Pacific Advanced Network (APAN) organized by Higher Educatio…,,None,2021-02-01 16:26:02
1356277639208583168,coi_southasia,Why Serbia Embraced China’s COVID-19 Vaccine https://t.co/IVtRFv3189 Asia #Diplomat,Brussels,None,2021-02-01 16:26:02
1356277639380672514,WebDizajn_net,"RT @WebDizajn_net: INTERPOL warns of financial fraud linked to COVID-19 
Criminals taking advantage of coronavirus anxiety to defraud victi…",Republic of Croatia,None,2021-02-01 16:26:02
1356277641184215041,airnewsalerts,Maharashtra COVID-19 recovery rate stands at 95.26 percent. https://t.co/4mkwn2Vqwl,"New Delhi, India",None,2021-02-01 16:26:02
1356277641150533633,tyger_fire,"RT @GrassrootsSpeak: @SenTedCruz Trump still had the MOST Executive Orders in a single term in recent history👇

But also many of Trumps EO’…",,None,2021-02-01 16:26:02
1356277641154740226,daily_nigerian,"FCTA to shut down Wuse Market, UTC shopping centre over COVID-19 violations https://t.co/eN2YYnFe50",Nigeria,None,2021-02-01 16:26:02
1356277642023075840,Emeka44407145,"RT @DonaldJTrumpJr: In fairness, Joe Biden can’t remember where he is most of the time how the hell is he going to know where 20 million va…",,None,2021-02-01 16:26:02
1356277643591757825,curtiswright,"@thehill It's called ""Profiling"" , or in simple terms ""PREJUDICE""!","North & South Carolina, USA",None,2021-02-01 16:26:03
1356277643780513793,OsogboAI,"RT @osununitedfc: We are to conduct the Covid-19 test of our players and officials tomorrow at the State Hospital, Asubiaro, Osogbo","Osogbo, Nigeria",None,2021-02-01 16:26:03
1356277643814035456,jerseyjournal,‘I tried to hold on’: #JerseyCity hair salon closes after 45 years due to impact of COVID-19… https://t.co/eWrC1qk52V,"Hudson County, N.J.",None,2021-02-01 16:26:03
1356277644510326797,_REE5E,RT @nypost: 'Simpsons' writer Marc Wilmore dead at 57 from COVID-19 https://t.co/L2lU0ZLZet https://t.co/tOAr77i3dw,On ya mind ,None,2021-02-01 16:26:03
1356277644602597379,AP_CorpComm,“Working the phones”: @AP WH reporter @JonLemire details Biden conversations with senators over COVID-19 relief pac… https://t.co/wGlcMBd0CC,"New York, NY",None,2021-02-01 16:26:03
1356277644057309186,ExploreWR,❗ Today is the final day to apply for the Tourism Adaptation &amp; Recovery Program (TARP)❗ Apply today to receive supp… https://t.co/OVULsamVbX,"Waterloo Region, Ontario",None,2021-02-01 16:26:03
1356277645324013571,kmrideordie,"RT @SABCNews: President Cyril Ramaphosa has received one million doses of the COVID-19 vaccine AstraZeneca, from India. The batch arrived a…",Here ,None,2021-02-01 16:26:03
1356277645462413321,MartinaMelzer,"RT @OpenMedF: In case you missed it: @MEActNet recently published a new article, ""Experts Advise on Getting a Covid-19 Vaccine."" Read it no…",,None,2021-02-01 16:26:03
1356277646339014657,IndivisibleUls1,"RT @DelgadoforNY19: As COVID-19 relief conversations unfold, the need for robust local government funding must be made paramount.  In the l…",,None,2021-02-01 16:26:03
1356277646456483845,karamballes,Already happening,,None,2021-02-01 16:26:03
1356277646624112642,CityofKent,"RT @KCPubHealth: As of 1/31 at 4:30 p.m., Kent COVID-19 vaccination site full until February 20th; Auburn site full until February 10th. Co…","Kent, Washington USA",None,2021-02-01 16:26:04
1356277648234848257,JenniferTsang12,I certainly am seeing the same trend in our ICU.,"Ontario, Canada",None,2021-02-01 16:26:04
1356277648369078274,jhonjrodriguez,RT @kocuniversity: Influential study from our Faculty of College of Administrative Sciences and Economics regarding the global economic imp…,Colombia,None,2021-02-01 16:26:04
1356277648591355906,keya5000,RT @keya5000: Great #GDR thread.  Not rampy but based on sound assumptions of what happens when a small boutique diagnostics company partne…,England,None,2021-02-01 16:26:04
1356277649149206532,timbo_uk_2000,RT @Hutchinson_Ru: We are asking all adults who live and work in the identified areas to play their part in a national testing programme to…,,None,2021-02-01 16:26:04
1356277649845460992,AtlasBatterie,RT @RepThomasMassie: The Pfizer vaccine trial did NOT demonstrate a benefit for those with evidence of prior SARS-CoV2 infection. The @CDCg…,,None,2021-02-01 16:26:04
1356277650277457923,leesarhoden,RT @jaketapper: TDB: The WI pharmacist who sabotaged hundreds of doses of the Moderna coronavirus vaccine bc he thought COVID-19 was a hoax…,"Lake Mary, FL",None,2021-02-01 16:26:04
1356277650717753348,dswiese,RT @jaketapper: TDB: The WI pharmacist who sabotaged hundreds of doses of the Moderna coronavirus vaccine bc he thought COVID-19 was a hoax…,"Portland, Or (PDX)",None,2021-02-01 16:26:05
1356277652290617349,Amlynne1,Senate GOP introduces new resolution to do away with COVID-19 restrictions; link to my full story https://t.co/gYfuktRAo7 via @theidahopress,Idaho,None,2021-02-01 16:26:05
1356277652949184518,AmburgerBear,"RT @justiceaudre: More than 75% of the children who have died in the U.S. as a result of covid-19 have been Black, Latinx, and Indigenous.…",,None,2021-02-01 16:26:05
1356277652852654086,NejatianHadi,Many corporate apps appear to have got a lift from COVID-19 and the rise of remote work. VMware Carbon Black Cloud… https://t.co/D5EPwSXfzy,"Ontario, Canada",None,2021-02-01 16:26:05
1356277653939093506,robbieswilson,"RT @nadhimzahawi: 9,296,367 people. We keep vaccinating &amp; protecting. Today I want to send a special thank you to Local Government leaders…","London, UK ",None,2021-02-01 16:26:05
1356277655910428672,Tifemi996,"RT @sploofeek: The #14thHeadies is set to hold on the 21st of February and it’s going to be a Semi-Virtual event, which means there’s going…","Lagos, Nigeria",None,2021-02-01 16:26:06
1356277656501837829,toni_iacobbo,"RT @SethMacFarlane: Dodger Stadium’s COVID-19 vaccination site temporarily shut down after protesters gather at entrance — Folks, this is t…",,None,2021-02-01 16:26:06
1356277656988377088,Lyno45,"RT @rosscolquhoun: I remember what we all would have given in 2014 for polling at the dazzling heights of Yes at 58%, a referendum that was…","Glasgow, Scotland",None,2021-02-01 16:26:06
1356277656908668929,WENYTV,You may want to think twice about posting that picture of your COVID-19 vaccine card on social media.  https://t.co/c5kEOy3NkM,"Horseheads, NY",None,2021-02-01 16:26:06
1356277657298743296,PhilaOEM,RT @PHLPublicHealth: Many COVID-19 testing sites are closed or have limited hours today due to the weather. Please remember to always call…,"Philadelphia, PA",None,2021-02-01 16:26:06
1356277658112311313,margarethhendr1,"RT @Mar_a_Hell_No: The Biden administration has now confirmed that
20 million doses of the Covid-19 vaccine are ""missing.""

Several weeks a…",,None,2021-02-01 16:26:06
1356277659009839104,MsKhairudin_,RT @ayshardzn: Perth now under full lockdown for 5 days after one COVID-19 case detected. One.,"Selangor, Malaysia",None,2021-02-01 16:26:06
1356277660406718464,KopKris,RT @AlwaysInyange: A hero is a person who rises to the occasion when called for and the front line health workers fighting against COVID-19…,Wakanda,None,2021-02-01 16:26:07
1356277661723721728,daytona_des,"Curfews and shutdowns work, but must stay ahead of the virus. Quebec and other provinces must follow New Zealand's… https://t.co/09pHkhOUaZ",,None,2021-02-01 16:26:07
1356277662973632513,Lukezilla225,RT @RepThomasMassie: The Pfizer vaccine trial did NOT demonstrate a benefit for those with evidence of prior SARS-CoV2 infection. The @CDCg…,,None,2021-02-01 16:26:07
1356277663141396481,MSLE_Director,"RT @TorontoStar: THREAD: As bad as COVID-19 was in the spring, this winter is even worse: patients in the ICU are younger and sicker, the i…",,None,2021-02-01 16:26:07
1356277663263035393,sroeland,SHOCKING.,Milwaukee,None,2021-02-01 16:26:07
1356277663401447434,uLeendo_lee,RT @Karabo_Mokgoko: 1st grove once we get vaccinated I’m dedicating to Mr JazziQ and Focalistic because COVID-19 robbed us 😭,"South Africa, Durban",None,2021-02-01 16:26:08
1356277663229485057,amishghafoor4,RT @zahraal52692412: This is so unfair #china is  letting in and allowing business people.china has more effected us than COVID-19 students…,,None,2021-02-01 16:26:07
1356277664470990850,PTIOfficialLHR,"RT @InsafPK: #آپکا_وزیراعظم_آپکے_ساتھ

"" I will ensure that all stakeholders should be taken on board in the meetings being held to support…","Lahore, Pakistan",None,2021-02-01 16:26:08
1356277664865284097,HimanilP,RT @ANI: #CovidVaccine Heartfelt thanks to our close friends in India. We stand united against Covid-19 and this initiative is a testimony…,,None,2021-02-01 16:26:08
1356277665314054149,kmrideordie,"RT @SABCNews: President Cyril Ramaphosa has received one million doses of the COVID-19 vaccine AstraZeneca, from India. The batch arrived a…",Here ,None,2021-02-01 16:26:08
1356277665376952323,Grandma0nF1r3,"RT @MichiganHHS: Today, restaurants and bars can reopen at 25% capacity with up to 100 people but indoor dining remains high risk. Consider…","Michigan, USA",None,2021-02-01 16:26:08
1356277667847397377,CBagool,"RT @CityCynthia: 36 deaths 
low testing",,None,2021-02-01 16:26:09
1356277668707229697,ShimmeringLigh6,@scottjbecker I truly hope the Biden Administration makes a *massive* investment in sequencing.  I'm not an expert… https://t.co/pyw6HP7Dcf,New England,None,2021-02-01 16:26:09
1356277669491458059,runcmb,There’s a beautiful government sky shield out this morning.,"Medford, OR",None,2021-02-01 16:26:09
1356277673908060173,Notsosweetpea,"RT @rianna_walcott: Disgusting to see people in the comments talking about Barbados as a place people have a right to visit, as a treat for…",,None,2021-02-01 16:26:10
1356277674251939840,KSArmer,"RT @Mar_a_Hell_No: The Biden administration has now confirmed that
20 million doses of the Covid-19 vaccine are ""missing.""

Several weeks a…","SF Bay Area, CA",None,2021-02-01 16:26:10
1356277673669124097,CourierAmie,The Waterloo artist used to work a demanding warehouse job and relaxed in his downtime with intense gym workouts an… https://t.co/lGlfizYgKC,"Waterloo, IA",None,2021-02-01 16:26:10
1356277674533117954,shiremoorpotter,"RT @UKCovid19Stats: NHS England reports a further 356 COVID-19 hospital deaths occurring over 24 dates.

609 were reported last Monday, 532…",In My Own World Of #MSquirks ,None,2021-02-01 16:26:10
1356277675812274176,SE0W00B1N,"RT @lyla_Conni: My mom passed away on Thursday because of Covid-19 &amp; I’m just finding out now that I'll be homeless. I'm unemployed, hungry…", She/her | 16  ,None,2021-02-01 16:26:10
1356277676592521224,deparisi,"RT @Speaking4m: @CanAditude If an obvious benefit exists for pushers of anything, 
how important is it 2 take some time - and start 
resear…", Country of tyranny ,None,2021-02-01 16:26:11
